orgId	fit.genomics Name	Scientific  Name as shown in KBase	RefSeq/Genome ID	Media w/o Carbon and Nitrogrn source	Kbase Template Media	Carbon and Nitrogen Cpds IDs	Name/Media ID	Group	Condition	Description
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00137	set8IT043	carbon source	Trisodium citrate dihydrate	Trisodium citrate (C)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd01741	set1IT020	carbon source	Tween 20	Tween 20 (C)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd01741	set2IT020	carbon source	Tween 20	Tween 20 (C)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00013	set8IT026	nitrogen source	Ammonium chloride	Ammonium chloride (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00013	setAIT092	nitrogen source	Ammonium chloride	Ammonium chloride (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00367	set8IT023	nitrogen source	Cytidine	Cytidine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00367	setAIT089	nitrogen source	Cytidine	Cytidine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00307	set8IT024	nitrogen source	Cytosine	Cytosine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00307	setAIT090	nitrogen source	Cytosine	Cytosine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00117	set8IT016	nitrogen source	D-Alanine	D-Alanine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	0	set8IT025	nitrogen source	Glucuronamide	Glucuronamide (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	0	setAIT091	nitrogen source	Glucuronamide	Glucuronamide (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd24418	set8IT017	nitrogen source	Gly-Glu	Gly-Glu (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd24418	setAIT083	nitrogen source	Gly-Glu	Gly-Glu (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00033	set8IT009	nitrogen source	Glycine	Glycine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00033	setAIT075	nitrogen source	Glycine	Glycine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00035	set8IT011	nitrogen source	L-Alanine	L-Alanine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00035	setAIT077	nitrogen source	L-Alanine	L-Alanine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00051	set8IT001	nitrogen source	L-Arginine	L-Arginine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00051	setAIT067	nitrogen source	L-Arginine	L-Arginine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00132	set8IT007	nitrogen source	L-Asparagine	L-Asparagine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00132	setAIT073	nitrogen source	L-Asparagine	L-Asparagine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00041	set8IT004	nitrogen source	L-Aspartic Acid	L-Aspartic Acid (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00041	setAIT070	nitrogen source	L-Aspartic Acid	L-Aspartic Acid (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00274	set8IT018	nitrogen source	L-Citrulline	L-Citrulline (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00274	setAIT084	nitrogen source	L-Citrulline	L-Citrulline (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00023	set8IT005	nitrogen source	L-Glutamic acid monopotassium salt monohydrate	L-Glutamic (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00023	setAIT071	nitrogen source	L-Glutamic acid monopotassium salt monohydrate	L-Glutamic (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00053	set8IT008	nitrogen source	L-Glutamine	L-Glutamine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00053	setAIT074	nitrogen source	L-Glutamine	L-Glutamine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00119	set8IT002	nitrogen source	L-Histidine	L-Histidine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00119	setAIT068	nitrogen source	L-Histidine	L-Histidine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00322	set8IT012	nitrogen source	L-Isoleucine	L-Isoleucine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00322	setAIT078	nitrogen source	L-Isoleucine	L-Isoleucine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00039	set8IT003	nitrogen source	L-Lysine	L-Lysine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00039	setAIT069	nitrogen source	L-Lysine	L-Lysine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00066	set8IT013	nitrogen source	L-Phenylalanine	L-Phenylalanine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00066	setAIT079	nitrogen source	L-Phenylalanine	L-Phenylalanine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00129	set8IT010	nitrogen source	L-Proline	L-Proline (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00129	setAIT076	nitrogen source	L-Proline	L-Proline (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00054	set8IT006	nitrogen source	L-Serine	L-Serine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00054	setAIT072	nitrogen source	L-Serine	L-Serine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd24435	set8IT021	nitrogen source	Parabanic Acid	Parabanic Acid (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd24435	setAIT087	nitrogen source	Parabanic Acid	Parabanic Acid (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00118	set8IT020	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00118	setAIT086	nitrogen source	Putrescine Dihydrochloride	Putrescine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00209	set8IT027	nitrogen source	Sodium nitrate	nitrate (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00209	setAIT093	nitrogen source	Sodium nitrate	nitrate (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00073	set8IT028	nitrogen source	Urea	Urea (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00073	setAIT094	nitrogen source	Urea	Urea (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00249	set8IT022	nitrogen source	Uridine	Uridine (N)
pseudo6_N2E2	Pseudomonas fluorescens FW300-N2E2	Pseudomonas fluorescens	GCF_001623525.1	RCH2_defined_Glucose_noNitrogen	RCH2_defined_Glucose_noNitrogen	cpd00249	setAIT088	nitrogen source	Uridine	Uridine (N)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00024	set1IT057	carbon source	a-Ketoglutaric acid disodium salt hydrate	a-Ketoglutaric (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00024	set1IT072	carbon source	a-Ketoglutaric acid disodium salt hydrate	a-Ketoglutaric (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	0	set5IT010	carbon source	Carnitine Hydrochloride	Carnitine Hydrochloride (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00051;cpd00119;cpd00322;cpd00107;cpd00039;cpd00060;cpd00066;cpd00161;cpd00156;cpd00035;cpd00132;cpd00041;cpd00084;cpd00053;cpd00023;cpd00033;cpd00129;cpd00054;cpd00069	set5IT011	carbon source	casamino acids	casaminos (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00367	set5IT016	carbon source	Cytidine	Cytidine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00117	set5IT008	carbon source	D-Alanine	D-Alanine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00082	set1IT054	carbon source	D-Fructose	D-Fructose (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00082	set1IT069	carbon source	D-Fructose	D-Fructose (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00222	set1IT058	carbon source	D-Gluconic Acid sodium salt	D-Gluconic Acid (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00222	set1IT073	carbon source	D-Gluconic Acid sodium salt	D-Gluconic Acid (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd27103	set5IT014	carbon source	D-Glucosamine Hydrochloride	D-Glucosamine Hydrochloride (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00027	set1IT053	carbon source	D-Glucose	D-Glucose (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00027	set1IT068	carbon source	D-Glucose	D-Glucose (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00314	set2IT012	carbon source	D-Mannitol	D-Mannitol (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00314	set2IT030	carbon source	D-Mannitol	D-Mannitol (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00138	set5IT017	carbon source	D-Mannose	D-Mannose (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00105	set1IT056	carbon source	D-Ribose	D-Ribose (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00105	set1IT071	carbon source	D-Ribose	D-Ribose (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00550	set5IT007	carbon source	D-Serine	D-Serine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00794	set2IT020	carbon source	D-Trehalose dihydrate	D-Trehalose (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00794	set2IT038	carbon source	D-Trehalose dihydrate	D-Trehalose (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00363	set2IT015	carbon source	Ethanol	Ethanol (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00363	set2IT033	carbon source	Ethanol	Ethanol (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00100	set2IT016	carbon source	Glycerol	Glycerol (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00100	set2IT034	carbon source	Glycerol	Glycerol (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00035	set5IT001	carbon source	L-Alanine	L-Alanine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00051	set2IT021	carbon source	L-Arginine	L-Arginine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00051	set2IT039	carbon source	L-Arginine	L-Arginine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00132	set2IT027	carbon source	L-Asparagine	L-Asparagine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00132	set2IT045	carbon source	L-Asparagine	L-Asparagine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00041	set2IT024	carbon source	L-Aspartic Acid	L-Aspartic Acid (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00041	set2IT042	carbon source	L-Aspartic Acid	L-Aspartic Acid (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00274	set5IT009	carbon source	L-Citrulline	L-Citrulline (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00023	set2IT025	carbon source	L-Glutamic acid monopotassium salt monohydrate	L-Glutamic (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00023	set2IT043	carbon source	L-Glutamic acid monopotassium salt monohydrate	L-Glutamic (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00053	set2IT028	carbon source	L-Glutamine	L-Glutamine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00053	set3IT050	carbon source	L-Glutamine	L-Glutamine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00119	set2IT022	carbon source	L-Histidine	L-Histidine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00119	set2IT040	carbon source	L-Histidine	L-Histidine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00322	set5IT003	carbon source	L-Isoleucine	L-Isoleucine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00107	set5IT004	carbon source	L-Leucine	L-Leucine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00130	set2IT019	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00130	set2IT037	carbon source	L-Malic acid disodium salt monohydrate	L-Malic (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00066	set5IT005	carbon source	L-Phenylalanine	L-Phenylalanine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00129	set2IT029	carbon source	L-Proline	L-Proline (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00129	set3IT051	carbon source	L-Proline	L-Proline (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00054	set2IT044	carbon source	L-Serine	L-Serine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00065	set5IT006	carbon source	L-Tryptophan	L-Tryptophan (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00156	set5IT002	carbon source	L-Valine	L-Valine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00121	set2IT014	carbon source	m-Inositol	m-Inositol (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00121	set2IT032	carbon source	m-Inositol	m-Inositol (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00029	set1IT059	carbon source	Potassium acetate	acetate (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00029	set1IT074	carbon source	Potassium acetate	acetate (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00118	set5IT012	carbon source	Putrescine Dihydrochloride	Putrescine (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00211	set5IT018	carbon source	Sodium butyrate	butyrate (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00221;cpd00159	set1IT064	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)
pseudo3_N2E3	Pseudomonas fluorescens FW300-N2E3	Pseudomonas fluorescens	GCF_001307155.1	RCH2_defined_noCarbon	RCH2_defined_noCarbon	cpd00221;cpd00159	set1IT079	carbon source	Sodium D,L-Lactate	D,L-Lactate (C)
